Warehouse_Source,Title_Pattern,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
TED,"nrk ma # # e dynamic purchasing system ict consultants",35,1,1,60.0,68.57142857142857,95.92278115988465,11.983338673502082,87.85645626401795,94.65716116629285,69.14658763216917,NORMALIZED_TITLE_PATTERN
Germany,schlosserarbeiten,318,100,1,15.0,32.38993710691824,99.79173341877603,99.91989746876001,55.799423261775075,1.0173021467478374,69.0855495033643,NORMALIZED_TITLE_PATTERN
Germany,gerustarbeiten,262,78,1,15.0,33.20610687022901,99.73566164690804,99.83178468439603,55.90355655238706,1.0173021467478374,69.05895546299263,NORMALIZED_TITLE_PATTERN
Canada federal,office seating,18,9,1,15.0,61.111111111111114,89.19416853572572,94.46491509131688,85.69368792053828,1.0173021467478374,69.0528676706184,NORMALIZED_TITLE_PATTERN
TED,dostawa ok adzin ciernych,11,3,2,20.0,63.63636363636363,76.2976610060878,71.73181672540852,86.1903236142262,45.21787888497277,69.05158603011854,NORMALIZED_TITLE_PATTERN
Germany,lufttechnische anlagen,54,21,1,15.0,35.18518518518518,97.70906760653637,98.41396988144825,62.31175905158604,1.0173021467478374,69.05094520986863,NORMALIZED_TITLE_PATTERN
TED,"contrato acuerdo marco de suministros contr # #",35,2,1,20.0,100.0,95.92278115988465,48.470041653316244,92.99102851650112,45.21787888497277,69.0487023389939,NORMALIZED_TITLE_PATTERN
TED,"alimente # loturi",31,5,2,20.0,6.451612903225806,95.11374559436078,84.9887856456264,26.03332265299583,45.21787888497277,69.04838192886895,NORMALIZED_TITLE_PATTERN
TED,"sprzedaz energii elektrycznej w # roku odbiorcom koncowym xii grupy zakupowej energetycznej zwiazku gmin slaska opolskiego",30,30,2,20.0,0.0,94.88144825376482,99.07882089074015,0.0,45.21787888497277,69.04037167574495,NORMALIZED_TITLE_PATTERN
Germany,raumlufttechnik,30,9,1,15.0,43.333333333333336,94.88144825376482,94.46491509131688,74.89586670938802,1.0173021467478374,69.03140019224607,NORMALIZED_TITLE_PATTERN
Germany,gerustbauarbeiten,343,76,1,15.0,31.486880466472307,99.82377443127203,99.81576417814803,55.53508490868312,1.0173021467478374,69.02162768343479,NORMALIZED_TITLE_PATTERN
France,marche public de services d assurances,15,12,1,15.0,73.33333333333333,85.42133931432232,96.49150913168856,88.7215636014098,1.0173021467478374,69.01345722524832,NORMALIZED_TITLE_PATTERN
TED,mattransporter,27,5,2,20.0,11.11111111111111,94.04838192886895,84.9887856456264,27.69144504966357,45.21787888497277,68.99407241268824,NORMALIZED_TITLE_PATTERN
Germany,mobile trennwande,40,17,1,15.0,40.0,96.60365267542454,97.90131368151233,64.91509131688561,1.0173021467478374,68.98205703300223,NORMALIZED_TITLE_PATTERN
TenderNed,"rioolreiniging en inspectie # #",8,8,1,20.0,50.0,59.61230374879847,93.26337712271707,76.63409163729574,45.21787888497277,68.97644985581545,NORMALIZED_TITLE_PATTERN
Germany,abdichtungsarbeiten,33,9,1,15.0,42.42424242424242,95.58635052867672,94.46491509131688,73.19769304710029,1.0173021467478374,68.97116308875361,NORMALIZED_TITLE_PATTERN
France,entretien des espaces verts,181,155,1,15.0,30.939226519337016,99.55142582505607,99.975969240628,55.27074655559115,1.0173021467478374,68.94569048381929,NORMALIZED_TITLE_PATTERN
Germany,baumeisterarbeiten,346,78,1,15.0,30.346820809248555,99.83979493752003,99.83178468439603,54.91829541813521,1.0173021467478374,68.93255366869593,NORMALIZED_TITLE_PATTERN
TED,bemanningstjanster,17,4,2,20.0,23.52941176470588,88.08074335148991,80.33482858058315,47.17238064722845,45.21787888497277,68.92454341557193,NORMALIZED_TITLE_PATTERN
Germany,gebaudeautomation,255,95,1,15.0,30.19607843137255,99.71163088753605,99.91188721563601,54.89426465876321,1.0173021467478374,68.91429029157321,NORMALIZED_TITLE_PATTERN
Germany,"studierendenwohnheim sundgauallee # in freiburg",20,1,1,70.0,100.0,90.78820890740147,11.983338673502082,92.99102851650112,96.66773470041653,68.91028516501122,NORMALIZED_TITLE_PATTERN
Germany,stahlbau,27,11,1,15.0,40.74074074074074,94.04838192886895,96.04293495674463,72.66100608779237,1.0173021467478374,68.89730855495034,NORMALIZED_TITLE_PATTERN
France,prestations de services d assurances,174,158,1,15.0,30.45977011494253,99.54341557193207,99.983979493752,54.95033643063121,1.0173021467478374,68.89442486382569,NORMALIZED_TITLE_PATTERN
Germany,estricharbeiten,563,161,1,15.0,29.84014209591474,99.92790772188401,99.991989746876,54.20538289009933,1.0173021467478374,68.89298301826338,NORMALIZED_TITLE_PATTERN
France,restauration scolaire,19,17,1,15.0,47.368421052631575,90.13136815123359,97.90131368151233,76.48189682793976,1.0173021467478374,68.89106055751363,NORMALIZED_TITLE_PATTERN
TED,dostawa lekow z programow lekowych,24,3,2,20.0,29.166666666666668,92.91092598526114,71.73181672540852,53.981095802627365,45.21787888497277,68.88208907401473,NORMALIZED_TITLE_PATTERN
Germany,luftungstechnische anlagen,24,13,1,15.0,41.66666666666667,92.91092598526114,96.94809355975649,72.85325216276834,1.0173021467478374,68.8583787247677,NORMALIZED_TITLE_PATTERN
TED,"furnizare medicamente # loturi",43,4,2,20.0,13.953488372093023,96.92406280038449,80.33482858058315,30.046459468119192,45.21787888497277,68.83739186158282,NORMALIZED_TITLE_PATTERN
Germany,fliesenarbeiten,496,137,1,15.0,29.03225806451613,99.91188721563601,99.95994873438,53.941044537007365,1.0173021467478374,68.83627042614546,NORMALIZED_TITLE_PATTERN
TED,operacni stoly,14,5,2,20.0,21.428571428571427,84.00352451137456,84.9887856456264,45.50624799743672,45.21787888497277,68.83098365908363,NORMALIZED_TITLE_PATTERN
Germany,unterhaltsreinigung,105,54,1,15.0,33.33333333333333,99.07081063761615,99.67958987504005,55.91156680551106,1.0173021467478374,68.81512335789812,NORMALIZED_TITLE_PATTERN
Germany,"los # innenturen",8,2,1,44.5,62.5,59.61230374879847,48.470041653316244,85.77379045177828,94.41685357257289,68.80855495033643,NORMALIZED_TITLE_PATTERN
TED,acord cadru furnizare alimente,24,5,2,20.0,12.5,92.91092598526114,84.9887856456264,28.604613905799425,45.21787888497277,68.79894264658763,NORMALIZED_TITLE_PATTERN
Germany,elektroarbeiten,321,66,1,15.0,29.906542056074763,99.80775392502403,99.76770265940404,54.22140339634732,1.0173021467478374,68.79221403396348,NORMALIZED_TITLE_PATTERN
France,fourniture de produits d entretien,30,28,1,15.0,40.0,94.88144825376482,98.98269785325216,64.91509131688561,1.0173021467478374,68.78981095802627,NORMALIZED_TITLE_PATTERN
TED,"# am fuchsenfeld # # stiegen # # # und #",13,13,1,20.0,7.6923076923076925,82.15315603973086,96.94809355975649,26.281640499839792,45.21787888497277,68.78772829221403,NORMALIZED_TITLE_PATTERN
TED,produse farmaceutice,22,5,2,20.0,13.636363636363635,92.10990067286127,84.9887856456264,30.022428708747196,45.21787888497277,68.78548542133932,NORMALIZED_TITLE_PATTERN
Germany,firmenfitness,17,12,1,15.0,58.82352941176471,88.08074335148991,96.49150913168856,82.23325857097085,1.0173021467478374,68.77314963152836,NORMALIZED_TITLE_PATTERN
TED,licensforsorjning,9,3,2,60.0,11.11111111111111,67.00576738224927,71.73181672540852,27.69144504966357,94.65716116629285,68.76962512015379,NORMALIZED_TITLE_PATTERN
TED,"i # # # #",21,3,2,20.0,33.33333333333333,91.49311118231336,71.73181672540852,55.91156680551106,45.21787888497277,68.7656199935918,NORMALIZED_TITLE_PATTERN
TED,partikas produktu iegade,21,3,2,20.0,33.33333333333333,91.49311118231336,71.73181672540852,55.91156680551106,45.21787888497277,68.7656199935918,NORMALIZED_TITLE_PATTERN
TED,"dostawa odczynnikow #",21,3,2,20.0,33.33333333333333,91.49311118231336,71.73181672540852,55.91156680551106,45.21787888497277,68.7656199935918,NORMALIZED_TITLE_PATTERN
TED,acord cadru furnizare diverse medicamente,33,4,2,20.0,15.151515151515152,95.58635052867672,80.33482858058315,31.880807433514903,45.21787888497277,68.72957385453381,NORMALIZED_TITLE_PATTERN
Germany,abbruch und ruckbauarbeiten,39,14,1,15.0,38.46153846153847,96.54758090355655,97.26850368471644,64.52258891380967,1.0173021467478374,68.71259211791092,NORMALIZED_TITLE_PATTERN
Germany,"reinigung # grundschule",65,1,1,74.0,49.23076923076923,98.30182633771227,11.983338673502082,76.62608138417174,97.34059596283242,68.70746555591157,NORMALIZED_TITLE_PATTERN
Germany,warmeversorgungsanlagen,100,40,1,15.0,32.0,99.03075937199615,99.43928228132009,55.71932073053508,1.0173021467478374,68.70025632809997,NORMALIZED_TITLE_PATTERN
TED,servicii de paza,20,5,2,20.0,15.0,90.78820890740147,84.9887856456264,31.848766421018905,45.21787888497277,68.68119192566485,NORMALIZED_TITLE_PATTERN
TED,contract de furnizare energie electrica,13,12,2,20.0,7.6923076923076925,82.15315603973086,96.49150913168856,26.281640499839792,45.21787888497277,68.65075296379365,NORMALIZED_TITLE_PATTERN
TED,"bkp # heizungsanlagen",16,4,2,20.0,25.0,86.89522588913809,80.33482858058315,47.652995834668374,45.21787888497277,68.64578660685677,NORMALIZED_TITLE_PATTERN
Germany,pv anlage,134,30,1,15.0,31.343283582089555,99.31912848446011,99.07882089074015,55.49503364306312,1.0173021467478374,68.64274271066965,NORMALIZED_TITLE_PATTERN
Germany,landschaftsgartnerische arbeiten,24,9,1,15.0,45.83333333333333,92.91092598526114,94.46491509131688,76.08138417173983,1.0173021467478374,68.62992630567126,NORMALIZED_TITLE_PATTERN
TED,elenergi,15,4,2,20.0,26.666666666666668,85.42133931432232,80.33482858058315,50.29637936558795,45.21787888497277,68.62656199935918,NORMALIZED_TITLE_PATTERN
TED,dynamicky nakupni system na dodavky lecivych pripravku,15,4,2,20.0,26.666666666666668,85.42133931432232,80.33482858058315,50.29637936558795,45.21787888497277,68.62656199935918,NORMALIZED_TITLE_PATTERN
France,prestation de service d assurance,67,62,1,15.0,32.83582089552239,98.35789810958026,99.74367190003204,55.87952579301506,1.0173021467478374,68.61534764498559,NORMALIZED_TITLE_PATTERN
TED,dynamic purchasing system system development,20,2,2,60.0,5.0,90.78820890740147,48.470041653316244,25.744953540531878,94.65716116629285,68.61438641461069,NORMALIZED_TITLE_PATTERN
United Kingdom,grounds maintenance contract,16,16,1,15.0,56.25,86.89522588913809,97.72508811278436,81.10381288048703,1.0173021467478374,68.60685677667415,NORMALIZED_TITLE_PATTERN
TED,"pts # villamos energia beszerzese",17,5,2,20.0,17.647058823529413,88.08074335148991,84.9887856456264,36.10221082986222,45.21787888497277,68.5495033643063,NORMALIZED_TITLE_PATTERN
United Kingdom,window cleaning services,16,15,1,15.0,56.25,86.89522588913809,97.4927907721884,81.10381288048703,1.0173021467478374,68.53716757449534,NORMALIZED_TITLE_PATTERN
Germany,dachdeckerarbeiten,146,40,1,15.0,28.767123287671232,99.3912207625761,99.43928228132009,53.925024030759374,1.0173021467478374,68.52130727330983,NORMALIZED_TITLE_PATTERN
France,fourniture de titres restaurant,31,31,1,15.0,35.483870967741936,95.11374559436078,99.15892342198013,62.43992310157,1.0173021467478374,68.51634091637295,NORMALIZED_TITLE_PATTERN
TED,"# dbr laboraru hun ren szbk",12,3,1,20.0,50.0,79.55783402755527,71.73181672540852,76.63409163729574,45.21787888497277,68.50064082024991,NORMALIZED_TITLE_PATTERN
TED,transport i zagospodarowanie odpadow komunalnych,12,3,2,20.0,50.0,79.55783402755527,71.73181672540852,76.63409163729574,45.21787888497277,68.50064082024991,NORMALIZED_TITLE_PATTERN
Germany,rahmenvereinbarung microsoft handelspartner,7,5,1,74.0,14.285714285714285,49.43127202819609,84.9887856456264,30.054469721243194,97.34059596283242,68.49647548862544,NORMALIZED_TITLE_PATTERN
TED,dostawy materia ow opatrunkowych,13,5,2,20.0,23.076923076923077,82.15315603973086,84.9887856456264,46.8599807753925,45.21787888497277,68.49247036206343,NORMALIZED_TITLE_PATTERN
Germany,arbeitsmedizinische betreuung,30,7,1,15.0,50.0,94.88144825376482,91.72540852290932,76.63409163729574,1.0173021467478374,68.48766421018904,NORMALIZED_TITLE_PATTERN
Quebec,remplacement du systeme d intercommunication,8,6,1,82.0,0.0,59.61230374879847,89.35437359820571,0.0,99.14290291573214,68.48429990387696,NORMALIZED_TITLE_PATTERN
TED,"dodavka zemniho plynu v ramci sdruzenych sluzeb dodavky zemniho plynu na rok #",25,24,1,20.0,0.0,93.34347965395706,98.7263697532842,0.0,45.21787888497277,68.47324575456584,NORMALIZED_TITLE_PATTERN
TED,"# # biler",6,6,2,74.0,33.33333333333333,31.151874399231016,89.35437359820571,55.91156680551106,97.34059596283242,68.45946811919256,NORMALIZED_TITLE_PATTERN
Germany,"neubau eines freizeit sport und kommunikationszentrums am walperloh in # schmalkalden",20,1,1,82.0,65.0,90.78820890740147,11.983338673502082,86.35052867670619,99.14290291573214,68.44184556231977,NORMALIZED_TITLE_PATTERN
Germany,aufzugsanlagen,69,32,1,15.0,31.88405797101449,98.40595962832425,99.20698494072413,55.70330022428709,1.0173021467478374,68.44056392181993,NORMALIZED_TITLE_PATTERN
Germany,trockenbau,101,36,1,15.0,29.7029702970297,99.04677987824415,99.3671900032041,54.16533162447933,1.0173021467478374,68.43479653957066,NORMALIZED_TITLE_PATTERN
TenderNed,het leveren van bedrijfswagens,8,5,1,20.0,75.0,59.61230374879847,84.9887856456264,88.7455943607818,45.21787888497277,68.431912848446,NORMALIZED_TITLE_PATTERN
TED,og oszenie o zamiarze bezposredniego zawarcia umowy na swiadczenie us ug w zakresie publicznego transportu zbiorowego,36,2,2,20.0,75.0,96.09900672861262,48.470041653316244,88.7455943607818,45.21787888497277,68.42230054469721,NORMALIZED_TITLE_PATTERN
TED,"wykonywanie us ug z zakresu gospodarki lesnej na terenie nadlesnictwa osie w roku #",13,4,2,20.0,30.76923076923077,82.15315603973086,80.33482858058315,54.9983979493752,45.21787888497277,68.3984299903877,NORMALIZED_TITLE_PATTERN
Germany,rohbauarbeiten,445,124,1,15.0,27.640449438202246,99.87984620314002,99.93591797500801,51.2736302467158,1.0173021467478374,68.39266260813842,NORMALIZED_TITLE_PATTERN
TED,dostawa artyku ow promocyjnych,15,3,2,20.0,40.0,85.42133931432232,71.73181672540852,64.91509131688561,45.21787888497277,68.38465235501441,NORMALIZED_TITLE_PATTERN
United Kingdom,connect to work,16,13,1,15.0,56.25,86.89522588913809,96.94809355975649,81.10381288048703,1.0173021467478374,68.37375841076577,NORMALIZED_TITLE_PATTERN
Germany,trockenbauarbeiten,894,215,1,15.0,27.181208053691275,99.983979493752,100.0,50.616789490547895,1.0173021467478374,68.33803268183274,NORMALIZED_TITLE_PATTERN
Germany,"personenbeforderung mit omnibussen nach dem pbefg mvv regionalbuslinie x #",13,10,1,15.0,92.3076923076923,82.15315603973086,95.34604293495674,92.72669016340916,1.0173021467478374,68.33018263377123,NORMALIZED_TITLE_PATTERN
Germany,abbrucharbeiten,282,58,1,15.0,28.01418439716312,99.75969240628004,99.71163088753605,51.41781480294777,1.0173021467478374,68.31239987183595,NORMALIZED_TITLE_PATTERN
TenderNed,av middelen,13,10,1,20.0,7.6923076923076925,82.15315603973086,95.34604293495674,26.281640499839792,45.21787888497277,68.3071131047741,NORMALIZED_TITLE_PATTERN
TenderNed,inhuur flexibele arbeidskrachten,13,10,1,20.0,7.6923076923076925,82.15315603973086,95.34604293495674,26.281640499839792,45.21787888497277,68.3071131047741,NORMALIZED_TITLE_PATTERN
TED,tolktjanster,16,6,2,20.0,12.5,86.89522588913809,89.35437359820571,28.604613905799425,45.21787888497277,68.30390900352451,NORMALIZED_TITLE_PATTERN
TED,"dostawa energii elektrycznej dla potrzeb podmiotow nalezacych do grupy zakupowej w okresie # # # r # # # r",16,6,2,20.0,12.5,86.89522588913809,89.35437359820571,28.604613905799425,45.21787888497277,68.30390900352451,NORMALIZED_TITLE_PATTERN
Germany,luftungsarbeiten,70,25,1,15.0,31.428571428571427,98.42999038769625,98.81448253764819,55.50304389618712,1.0173021467478374,68.29798141621275,NORMALIZED_TITLE_PATTERN
TED,dynamicky nakupni system pro projektove prace a inzenyrskou cinnost,26,2,2,20.0,88.46153846153845,93.784043575777,48.470041653316244,92.27010573534123,45.21787888497277,68.29173341877603,NORMALIZED_TITLE_PATTERN
Germany,heizungsinstallation,80,36,1,15.0,28.749999999999996,98.69432874078821,99.3671900032041,53.91701377763537,1.0173021467478374,68.28933034283882,NORMALIZED_TITLE_PATTERN
TED,reactivi si consumabile de laborator,16,5,2,20.0,18.75,86.89522588913809,84.9887856456264,36.66292854854213,45.21787888497277,68.28356296058955,NORMALIZED_TITLE_PATTERN
Germany,sportgerate,24,8,1,15.0,45.83333333333333,92.91092598526114,93.26337712271707,76.08138417173983,1.0173021467478374,68.26946491509132,NORMALIZED_TITLE_PATTERN
Germany,erdarbeiten,89,30,1,15.0,29.213483146067414,98.85453380326818,99.07882089074015,54.00512656199936,1.0173021467478374,68.26497917334187,NORMALIZED_TITLE_PATTERN
Germany,glas und rahmenreinigung,33,12,1,15.0,39.39393939393939,95.58635052867672,96.49150913168856,64.86702979814162,1.0173021467478374,68.24623518103172,NORMALIZED_TITLE_PATTERN
TenderNed,arbo dienstverlening,9,9,1,20.0,33.33333333333333,67.00576738224927,94.46491509131688,55.91156680551106,45.21787888497277,68.23934636334508,NORMALIZED_TITLE_PATTERN
Germany,tiefbauarbeiten,164,19,1,15.0,29.878048780487802,99.47933354694008,98.22973405959628,54.21339314322332,1.0173021467478374,68.23101570009612,NORMALIZED_TITLE_PATTERN
Germany,bodenbelagsarbeiten,494,127,1,15.0,26.31578947368421,99.90387696251202,99.94392822813201,50.16020506247998,1.0173021467478374,68.22412688240948,NORMALIZED_TITLE_PATTERN
TED,servicii de spalatorie si curatatorie uscata,17,6,2,20.0,5.88235294117647,88.08074335148991,89.35437359820571,25.865107337391862,45.21787888497277,68.22124319128484,NORMALIZED_TITLE_PATTERN
Germany,baulogistik,18,12,1,15.0,50.0,89.19416853572572,96.49150913168856,76.63409163729574,1.0173021467478374,68.21131047741109,NORMALIZED_TITLE_PATTERN
Germany,malerarbeiten,573,117,1,15.0,25.654450261780106,99.93591797500801,99.92790772188401,49.991989746876,1.0173021467478374,68.20201858378725,NORMALIZED_TITLE_PATTERN
Germany,dachabdichtungsarbeiten,207,78,1,15.0,27.053140096618357,99.64754886254406,99.83178468439603,50.592758731175905,1.0173021467478374,68.18279397628964,NORMALIZED_TITLE_PATTERN
Germany,landschaftsbauarbeiten,349,61,1,15.0,26.64756446991404,99.84780519064402,99.72765139378404,50.28836911246395,1.0173021467478374,68.16292854854213,NORMALIZED_TITLE_PATTERN
Germany,elektroinstallation,318,93,1,15.0,25.471698113207548,99.79173341877603,99.90387696251202,49.94392822813201,1.0173021467478374,68.143864146107,NORMALIZED_TITLE_PATTERN
TED,electrical energy,11,3,3,20.0,54.54545454545454,76.2976610060878,71.73181672540852,80.49503364306312,45.21787888497277,68.14033963473246,NORMALIZED_TITLE_PATTERN
Germany,tischlerarbeiten,307,47,1,15.0,26.710097719869708,99.78372316565203,99.59147709067607,50.52066645305992,1.0173021467478374,68.14001922460749,NORMALIZED_TITLE_PATTERN
Germany,photovoltaikanlage,79,26,1,15.0,29.11392405063291,98.66228772829221,98.86254405639218,53.97308554950337,1.0173021467478374,68.13729573854533,NORMALIZED_TITLE_PATTERN
TED,"# cpv # #",10,3,3,20.0,70.0,72.31656520346043,71.73181672540852,87.92053828900993,45.21787888497277,68.13409163729574,NORMALIZED_TITLE_PATTERN
Germany,postdienstleistungen,60,34,1,15.0,30.0,98.0775392502403,99.29509772508811,54.229413649471326,1.0173021467478374,68.13264979173341,NORMALIZED_TITLE_PATTERN
Germany,zimmererarbeiten,161,40,1,15.0,27.32919254658385,99.47132329381608,99.43928228132009,51.20954822172381,1.0173021467478374,68.11086190323614,NORMALIZED_TITLE_PATTERN
Germany,au enanlagen,166,55,1,15.0,27.10843373493976,99.50336430631208,99.69561038128805,50.6087792374239,1.0173021467478374,68.10124959948735,NORMALIZED_TITLE_PATTERN
Germany,raumlufttechnische anlagen,189,64,1,15.0,26.455026455026452,99.60749759692406,99.75168215315604,50.26433835309195,1.0173021467478374,68.09420057673823,NORMALIZED_TITLE_PATTERN
TED,"bkp # elektroanlagen",20,4,2,20.0,20.0,90.78820890740147,80.33482858058315,36.895225889138096,45.21787888497277,68.09243832105095,NORMALIZED_TITLE_PATTERN
France,nettoyage des batiments communaux,43,39,1,15.0,32.55813953488372,96.92406280038449,99.43127202819609,55.83947452739506,1.0173021467478374,68.08506888817686,NORMALIZED_TITLE_PATTERN
Germany,brandmeldeanlage,78,23,1,15.0,29.48717948717949,98.63825696892022,98.63024671579622,54.12528035885934,1.0173021467478374,68.0847484780519,NORMALIZED_TITLE_PATTERN
Germany,tragwerksplanung,98,53,1,15.0,28.57142857142857,98.99871835950016,99.67157962191605,51.481896827939764,1.0173021467478374,68.08234540211471,NORMALIZED_TITLE_PATTERN
TED,"s # semmering schnellstra e tunnelkette semmering tunnel grasberg tunnel eselstein tunnel semmering tunnel steinhaus tunnel spital ganzsteintunnel sanierung bus aet und stahlbau",7,7,1,20.0,100.0,49.43127202819609,91.72540852290932,92.99102851650112,45.21787888497277,68.07785966036526,NORMALIZED_TITLE_PATTERN
TenderNed,privacy officer,7,7,1,20.0,100.0,49.43127202819609,91.72540852290932,92.99102851650112,45.21787888497277,68.07785966036526,NORMALIZED_TITLE_PATTERN
Germany,lieferung von erdgas,27,20,1,15.0,37.03703703703704,94.04838192886895,98.32585709708427,63.224927907721884,1.0173021467478374,68.07241268824095,NORMALIZED_TITLE_PATTERN
TED,echipamente it,15,6,3,20.0,13.333333333333334,85.42133931432232,89.35437359820571,29.878244152515222,45.21787888497277,68.0655238705543,NORMALIZED_TITLE_PATTERN
Germany,"lieferung eines loschgruppenfahrzeuges lf # nach din # #",14,11,1,15.0,64.28571428571429,84.00352451137456,96.04293495674463,86.2784363985902,1.0173021467478374,68.06264017942968,NORMALIZED_TITLE_PATTERN
France,fourniture et livraison de denrees alimentaires,45,40,1,15.0,31.11111111111111,97.10028836911246,99.43928228132009,55.31079782121115,1.0173021467478374,68.05575136174302,NORMALIZED_TITLE_PATTERN
France,"travaux de voirie #",27,19,1,15.0,37.03703703703704,94.04838192886895,98.22973405959628,63.224927907721884,1.0173021467478374,68.04357577699454,NORMALIZED_TITLE_PATTERN
TED,"# hochwassergasse #",22,22,1,20.0,0.0,92.10990067286127,98.52611342518423,0.0,45.21787888497277,68.04309516180712,NORMALIZED_TITLE_PATTERN
France,assurances,52,47,1,15.0,28.846153846153843,97.59692406280038,99.59147709067607,53.93303428388337,1.0173021467478374,68.02995834668376,NORMALIZED_TITLE_PATTERN
Germany,luftungsinstallation,55,23,1,15.0,30.909090909090907,97.78917013777635,98.63024671579622,55.262736302467154,1.0173021467478374,68.01201537968599,NORMALIZED_TITLE_PATTERN
Germany,maler und lackierarbeiten,158,48,1,15.0,26.582278481012654,99.44729253444409,99.63152835629606,50.27234860621596,1.0173021467478374,68.01137455943608,NORMALIZED_TITLE_PATTERN
Germany,sicherheitsdienstleistungen,46,26,1,15.0,32.608695652173914,97.16437039410445,98.86254405639218,55.85549503364307,1.0173021467478374,67.98910605575136,NORMALIZED_TITLE_PATTERN
France,fourniture et acheminement d electricite,40,38,1,15.0,32.5,96.60365267542454,99.4072412688241,55.807433514899074,1.0173021467478374,67.97661006087792,NORMALIZED_TITLE_PATTERN
TED,"odbior transport i zagospodarowanie odpadow o kodzie # # #",25,3,1,20.0,24.0,93.34347965395706,71.73181672540852,47.4847805190644,45.21787888497277,67.97244472925344,NORMALIZED_TITLE_PATTERN
France,marche de service d assurances,39,37,1,15.0,33.33333333333333,96.54758090355655,99.3912207625761,55.91156680551106,1.0173021467478374,67.97164370394104,NORMALIZED_TITLE_PATTERN
TenderNed,projectleider gebiedsontwikkeling,9,4,1,20.0,55.55555555555556,67.00576738224927,80.33482858058315,80.63921819929509,45.21787888497277,67.9567446331304,NORMALIZED_TITLE_PATTERN
TenderNed,digiborden,8,5,1,20.0,62.5,59.61230374879847,84.9887856456264,85.77379045177828,45.21787888497277,67.95642422300544,NORMALIZED_TITLE_PATTERN
Germany,sanitararbeiten,165,45,1,15.0,25.454545454545453,99.49535405318808,99.55943607818007,49.93591797500801,1.0173021467478374,67.95033643063121,NORMALIZED_TITLE_PATTERN
France,nettoyage des locaux,41,33,1,15.0,31.70731707317073,96.74783723165652,99.26305671259212,55.607177186799106,1.0173021467478374,67.94456904838192,NORMALIZED_TITLE_PATTERN
TED,"bg # sfpr # # # #",27,3,2,20.0,22.22222222222222,94.04838192886895,71.73181672540852,45.85869913489266,45.21787888497277,67.92374239025952,NORMALIZED_TITLE_PATTERN
Germany,baustrom,21,8,1,15.0,47.61904761904761,91.49311118231336,93.26337712271707,76.51393784043576,1.0173021467478374,67.91332906119833,NORMALIZED_TITLE_PATTERN
TED,"# neuwaldegger stra e # #",12,12,1,20.0,8.333333333333332,79.55783402755527,96.49150913168856,26.49791733418776,45.21787888497277,67.90676065363665,NORMALIZED_TITLE_PATTERN
France,marches d assurances,26,23,1,15.0,34.61538461538461,93.784043575777,98.63024671579622,62.08747196411407,1.0173021467478374,67.9024351169497,NORMALIZED_TITLE_PATTERN
United Kingdom,fire risk assessments,15,14,1,15.0,53.333333333333336,85.42133931432232,97.26850368471644,80.31880807433515,1.0173021467478374,67.90211470682473,NORMALIZED_TITLE_PATTERN
TED,"illegalis hulladek elszallitasa #",12,3,2,20.0,41.66666666666667,79.55783402755527,71.73181672540852,72.85325216276834,45.21787888497277,67.89570650432553,NORMALIZED_TITLE_PATTERN
France,marche de services d assurance,92,89,1,15.0,26.08695652173913,98.91060557513617,99.89586670938802,50.05607177186799,1.0173021467478374,67.89506568407562,NORMALIZED_TITLE_PATTERN
Germany,schreinerarbeiten innenturen,34,12,1,15.0,35.294117647058826,95.77058635052867,96.49150913168856,62.31976930471003,1.0173021467478374,67.89394424863825,NORMALIZED_TITLE_PATTERN
TED,byggmaterial,11,4,2,20.0,36.36363636363637,76.2976610060878,80.33482858058315,62.73630246715797,45.21787888497277,67.87984620314002,NORMALIZED_TITLE_PATTERN
TED,elarbeten,11,4,2,20.0,36.36363636363637,76.2976610060878,80.33482858058315,62.73630246715797,45.21787888497277,67.87984620314002,NORMALIZED_TITLE_PATTERN
Germany,putzarbeiten,120,27,1,15.0,27.500000000000004,99.20698494072413,98.91861582826017,51.2175584748478,1.0173021467478374,67.87664210189043,NORMALIZED_TITLE_PATTERN
TenderNed,das meubilair schoolmeubilair primair onderwijs,7,7,1,20.0,85.71428571428571,49.43127202819609,91.72540852290932,91.71739826978532,45.21787888497277,67.87407882089073,NORMALIZED_TITLE_PATTERN
France,travaux de voirie,38,36,1,15.0,31.57894736842105,96.41941685357257,99.3671900032041,55.54309516180711,1.0173021467478374,67.86702979814162,NORMALIZED_TITLE_PATTERN
United Kingdom,legal services framework,24,24,1,15.0,37.5,92.91092598526114,98.7263697532842,63.280999679589875,1.0173021467478374,67.86030118551747,NORMALIZED_TITLE_PATTERN
Germany,dokumentenmanagementsystem,7,5,1,60.0,14.285714285714285,49.43127202819609,84.9887856456264,30.054469721243194,94.65716116629285,67.85245113745594,NORMALIZED_TITLE_PATTERN
TED,meziresortni spolecny nakup kancelarskych potreb pro resorty mze a mk,12,5,2,20.0,25.0,79.55783402755527,84.9887856456264,47.652995834668374,45.21787888497277,67.8407561678949,NORMALIZED_TITLE_PATTERN
TED,servicii de transport aerian intern si international de pasageri,12,5,2,20.0,25.0,79.55783402755527,84.9887856456264,47.652995834668374,45.21787888497277,67.8407561678949,NORMALIZED_TITLE_PATTERN
