Warehouse_Source,Category,Subcategory,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Active_Years,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
United Kingdom,Other,Insulation work,21,13,1,15.0,19.047619047619047,3,49.333333333333336,48.083333333333336,46.166666666666664,0.08333333333333334,36.61833333333333,DATA_NATIVE_COHORT
United Kingdom,Other,Demolition work,15,12,1,15.0,40.0,4,31.333333333333336,42.833333333333336,85.75,0.08333333333333334,36.61833333333333,DATA_NATIVE_COHORT
Canada federal,Other,*Office furniture *Office furniture installation or reconfiguration service,15,12,1,15.0,40.0,4,31.333333333333336,42.833333333333336,85.75,0.08333333333333334,36.61833333333333,DATA_NATIVE_COHORT
Ireland,Other,Surveillance and security systems and devices.,15,12,1,15.0,40.0,4,31.333333333333336,42.833333333333336,85.75,0.08333333333333334,36.61833333333333,DATA_NATIVE_COHORT
Canada federal,Other,*Aviation fuel,25,2,1,15.0,56.00000000000001,4,57.08333333333333,3.5000000000000004,96.58333333333333,0.08333333333333334,36.58166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Staff training services,28,19,1,15.0,0.0,3,61.583333333333336,64.75,0.0,0.08333333333333334,36.561666666666675,DATA_NATIVE_COHORT
Ireland,Other,Plumbing and sanitary works.,16,10,1,15.0,50.0,4,35.41666666666667,31.916666666666664,93.91666666666667,0.08333333333333334,36.55666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Closed circuit television services,21,20,1,15.0,9.523809523809524,4,49.333333333333336,65.66666666666666,20.166666666666664,0.08333333333333334,36.510000000000005,DATA_NATIVE_COHORT
United Kingdom,Other,Traffic control services,21,20,1,15.0,9.523809523809524,4,49.333333333333336,65.66666666666666,20.166666666666664,0.08333333333333334,36.510000000000005,DATA_NATIVE_COHORT
Canada federal,Other,*Clothing,30,4,1,15.0,33.33333333333333,4,64.16666666666667,8.166666666666666,76.75,0.08333333333333334,36.49166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,"Feasibility study, advisory service, analysis",22,18,1,15.0,9.090909090909092,4,52.0,63.33333333333333,17.416666666666668,0.08333333333333334,36.26166666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Highway and road maintenance service,21,5,1,15.0,57.14285714285714,4,49.333333333333336,11.5,96.75,0.08333333333333334,36.211666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Design and execution of research and development,28,18,1,15.0,0.0,3,61.583333333333336,63.33333333333333,0.0,0.08333333333333334,36.193333333333335,DATA_NATIVE_COHORT
Ireland,Other,Electricity.,23,14,1,15.0,13.043478260869565,4,54.0,52.25,29.25,0.08333333333333334,36.150000000000006,DATA_NATIVE_COHORT
United Kingdom,Other,Foreign economic-aid-related services,108,6,1,15.0,9.25925925925926,4,89.5,14.583333333333334,19.916666666666664,0.08333333333333334,36.03666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,School meals,22,22,1,15.0,4.545454545454546,4,52.0,68.5,8.333333333333332,0.08333333333333334,35.970000000000006,DATA_NATIVE_COHORT
United Kingdom,Other,Legal advisory and representation services,15,15,1,15.0,26.666666666666668,4,31.333333333333336,55.91666666666667,63.24999999999999,0.08333333333333334,35.970000000000006,DATA_NATIVE_COHORT
Ireland,Other,"Medical equipments, pharmaceuticals and personal care products.",26,13,1,15.0,11.538461538461538,4,58.75,48.083333333333336,25.75,0.08333333333333334,35.95666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Seating,16,10,1,15.0,43.75,4,35.41666666666667,31.916666666666664,90.41666666666667,0.08333333333333334,35.92666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Health and safety consultancy services,21,18,1,15.0,9.523809523809524,3,49.333333333333336,63.33333333333333,20.166666666666664,0.08333333333333334,35.903333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Funeral services,17,17,1,15.0,17.647058823529413,4,39.0,61.16666666666667,41.5,0.08333333333333334,35.87333333333334,DATA_NATIVE_COHORT
Ireland,Other,Construction consultancy services.,16,12,1,15.0,31.25,4,35.41666666666667,42.833333333333336,74.25,0.08333333333333334,35.85500000000001,DATA_NATIVE_COHORT
Canada federal,Other,*Information technology consultation services *Information technology IT management services,16,12,1,15.0,31.25,4,35.41666666666667,42.833333333333336,74.25,0.08333333333333334,35.85500000000001,DATA_NATIVE_COHORT
Ireland,Other,Administration services.,18,13,1,15.0,22.22222222222222,4,42.583333333333336,48.083333333333336,53.41666666666667,0.08333333333333334,35.763333333333335,DATA_NATIVE_COHORT
Ireland,Other,Boiler installations.,14,12,1,15.0,42.857142857142854,3,26.083333333333332,42.833333333333336,89.75,0.08333333333333334,35.65833333333334,DATA_NATIVE_COHORT
Ireland,Other,Marine survey services.,50,5,1,15.0,18.0,4,77.91666666666667,11.5,42.75,0.08333333333333334,35.63833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Laundry-operation services,14,13,1,15.0,35.714285714285715,4,26.083333333333332,48.083333333333336,80.91666666666667,0.08333333333333334,35.43333333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Gastroenterologist services,17,10,1,15.0,35.294117647058826,3,39.0,31.916666666666664,80.41666666666667,0.08333333333333334,35.27333333333334,DATA_NATIVE_COHORT
United Kingdom,Other,"Demolition, site preparation and clearance work",17,16,1,15.0,17.647058823529413,4,39.0,58.833333333333336,41.5,0.08333333333333334,35.26666666666667,DATA_NATIVE_COHORT
Ireland,Other,"Electricity, heating, solar and nuclear energy.",17,13,1,15.0,23.52941176470588,4,39.0,48.083333333333336,56.91666666666667,0.08333333333333334,35.24666666666668,DATA_NATIVE_COHORT
Ireland,Other,General management consultancy services.,21,14,1,15.0,14.285714285714285,3,49.333333333333336,52.25,32.33333333333333,0.08333333333333334,35.21166666666667,DATA_NATIVE_COHORT
Ireland,Other,Survey services.,17,9,1,15.0,41.17647058823529,4,39.0,26.333333333333332,87.58333333333333,0.08333333333333334,35.11166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Electricity distribution and related services,20,14,1,15.0,15.0,4,47.66666666666667,52.25,34.25,0.08333333333333334,35.02333333333334,DATA_NATIVE_COHORT
Ireland,Other,Specialist vehicles.,18,15,1,15.0,16.666666666666664,3,42.583333333333336,55.91666666666667,37.5,0.08333333333333334,34.93500000000001,DATA_NATIVE_COHORT
Ireland,Other,Electrical equipment and apparatus.,18,15,1,15.0,16.666666666666664,3,42.583333333333336,55.91666666666667,37.5,0.08333333333333334,34.93500000000001,DATA_NATIVE_COHORT
United Kingdom,Other,Postal and telecommunications services,16,16,1,15.0,18.75,4,35.41666666666667,58.833333333333336,45.5,0.08333333333333334,34.84,DATA_NATIVE_COHORT
Canada federal,Other,*Spectroscopic equipment,22,10,1,15.0,22.727272727272727,4,52.0,31.916666666666664,54.333333333333336,0.08333333333333334,34.73833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Personal development training services,19,17,1,15.0,10.526315789473683,4,45.33333333333333,61.16666666666667,23.75,0.08333333333333334,34.705000000000005,DATA_NATIVE_COHORT
Canada federal,Other,*ADP Support Equipment,31,1,1,15.0,32.25806451612903,4,65.33333333333333,0.0,76.0,0.08333333333333334,34.60666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Human resources consulting service *Human resources services,16,13,1,15.0,25.0,4,35.41666666666667,48.083333333333336,59.66666666666667,0.08333333333333334,34.595000000000006,DATA_NATIVE_COHORT
United Kingdom,Other,Installation of doors and windows,16,13,1,15.0,25.0,4,35.41666666666667,48.083333333333336,59.66666666666667,0.08333333333333334,34.595000000000006,DATA_NATIVE_COHORT
Canada federal,Other,*Security or access control systems,15,9,1,15.0,66.66666666666666,2,31.333333333333336,26.333333333333332,98.25,0.08333333333333334,34.57833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Painting work,25,14,1,15.0,8.0,4,57.08333333333333,52.25,14.916666666666668,0.08333333333333334,34.55666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Water-treatment work,17,15,1,15.0,17.647058823529413,4,39.0,55.91666666666667,41.5,0.08333333333333334,34.50833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Solar panel roof-covering work,17,15,1,15.0,17.647058823529413,4,39.0,55.91666666666667,41.5,0.08333333333333334,34.50833333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Batteries and cells and accessories,21,7,1,15.0,33.33333333333333,4,49.333333333333336,18.416666666666668,76.75,0.08333333333333334,34.410000000000004,DATA_NATIVE_COHORT
United Kingdom,Other,Lift installation work,26,16,1,15.0,0.0,3,58.75,58.833333333333336,0.0,0.08333333333333334,34.116666666666674,DATA_NATIVE_COHORT
United Kingdom,Other,Scaffolding work,19,16,1,15.0,10.526315789473683,4,45.33333333333333,58.833333333333336,23.75,0.08333333333333334,34.098333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Heating works,19,16,1,15.0,10.526315789473683,3,45.33333333333333,58.833333333333336,23.75,0.08333333333333334,34.098333333333336,DATA_NATIVE_COHORT
Canada federal,Other,*Heating and cooling and air conditioning HVAC construction and maintenance services,21,4,1,15.0,42.857142857142854,4,49.333333333333336,8.166666666666666,89.75,0.08333333333333334,34.085,DATA_NATIVE_COHORT
United Kingdom,Other,Planting and maintenance services of green areas,14,12,1,15.0,35.714285714285715,4,26.083333333333332,42.833333333333336,80.91666666666667,0.08333333333333334,34.068333333333335,DATA_NATIVE_COHORT
Ireland,Other,Administrative educational services.,18,14,1,15.0,16.666666666666664,4,42.583333333333336,52.25,37.5,0.08333333333333334,33.98166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Residential property services,21,15,1,15.0,9.523809523809524,4,49.333333333333336,55.91666666666667,20.166666666666664,0.08333333333333334,33.97500000000001,DATA_NATIVE_COHORT
Canada federal,Other,*Vehicle bodies and trailers,17,8,1,15.0,41.17647058823529,3,39.0,21.916666666666668,87.58333333333333,0.08333333333333334,33.96333333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Drainage works,15,13,1,15.0,26.666666666666668,4,31.333333333333336,48.083333333333336,63.24999999999999,0.08333333333333334,33.93333333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Air quality management,27,15,1,15.0,0.0,3,60.333333333333336,55.91666666666667,0.0,0.08333333333333334,33.86500000000001,DATA_NATIVE_COHORT
United Kingdom,Other,Parts and accessories for vehicles and their engines,21,18,1,15.0,4.761904761904762,4,49.333333333333336,63.33333333333333,8.5,0.08333333333333334,33.803333333333335,DATA_NATIVE_COHORT
Ireland,Other,Heating works.,21,18,1,15.0,4.761904761904762,4,49.333333333333336,63.33333333333333,8.5,0.08333333333333334,33.803333333333335,DATA_NATIVE_COHORT
Ireland,Other,Higher education services.,26,14,1,15.0,3.8461538461538463,4,58.75,52.25,7.75,0.08333333333333334,33.80000000000001,DATA_NATIVE_COHORT
Ireland,Other,"Project and design preparation, estimation of costs.",24,12,1,15.0,12.5,4,55.25,42.833333333333336,27.416666666666668,0.08333333333333334,33.771666666666675,DATA_NATIVE_COHORT
United Kingdom,Other,Development services of real estate,20,15,1,15.0,10.0,4,47.66666666666667,55.91666666666667,21.0,0.08333333333333334,33.591666666666676,DATA_NATIVE_COHORT
Canada federal,Other,"*Local Area Networks, Systems and Components - Maintenance",24,1,1,15.0,41.66666666666667,3,55.25,0.0,88.25,0.08333333333333334,33.585,DATA_NATIVE_COHORT
Canada federal,Other,*Software *Software maintenance and support,28,3,1,15.0,28.57142857142857,3,61.583333333333336,5.75,68.66666666666667,0.08333333333333334,33.58166666666667,DATA_NATIVE_COHORT
Ireland,Other,Construction materials and associated items.,17,14,1,15.0,17.647058823529413,4,39.0,52.25,41.5,0.08333333333333334,33.55500000000001,DATA_NATIVE_COHORT
United Kingdom,Other,Marketing management consultancy services,17,14,1,15.0,17.647058823529413,4,39.0,52.25,41.5,0.08333333333333334,33.55500000000001,DATA_NATIVE_COHORT
Canada federal,Other,*Aircraft digital altitude control systems,30,1,1,15.0,30.0,4,64.16666666666667,0.0,72.08333333333333,0.08333333333333334,33.528333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Environmental issues consultancy services,22,16,1,15.0,4.545454545454546,3,52.0,58.833333333333336,8.333333333333332,0.08333333333333334,33.45666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Marine services,22,14,1,15.0,9.090909090909092,4,52.0,52.25,17.416666666666668,0.08333333333333334,33.38,DATA_NATIVE_COHORT
Canada federal,Other,*Laboratory and scientific equipment *Measuring and observing and testing instruments *Laboratory supplies and fixtures,19,2,1,15.0,89.47368421052632,3,45.33333333333333,3.5000000000000004,99.5,0.08333333333333334,33.34666666666667,DATA_NATIVE_COHORT
Ireland,Other,Construction work for buildings relating to education and research.,19,15,1,15.0,10.526315789473683,4,45.33333333333333,55.91666666666667,23.75,0.08333333333333334,33.34,DATA_NATIVE_COHORT
Canada federal,Other,*Vocational training,16,8,1,15.0,43.75,4,35.41666666666667,21.916666666666668,90.41666666666667,0.08333333333333334,33.326666666666675,DATA_NATIVE_COHORT
Canada federal,Other,*Internal audits,13,11,1,15.0,46.15384615384615,4,21.5,37.666666666666664,92.08333333333333,0.08333333333333334,33.26833333333334,DATA_NATIVE_COHORT
Ireland,Other,Chargers.,13,11,1,15.0,46.15384615384615,4,21.5,37.666666666666664,92.08333333333333,0.08333333333333334,33.26833333333334,DATA_NATIVE_COHORT
Ireland,Other,Display screens.,16,12,1,15.0,25.0,4,35.41666666666667,42.833333333333336,59.66666666666667,0.08333333333333334,33.23000000000001,DATA_NATIVE_COHORT
Ireland,Other,Asbestos-removal work.,16,12,1,15.0,25.0,3,35.41666666666667,42.833333333333336,59.66666666666667,0.08333333333333334,33.23000000000001,DATA_NATIVE_COHORT
Ireland,Other,Excavation work at archaeological sites.,14,13,1,15.0,28.57142857142857,3,26.083333333333332,48.083333333333336,68.66666666666667,0.08333333333333334,33.22833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Telematics services,13,12,1,15.0,38.46153846153847,4,21.5,42.833333333333336,84.0,0.08333333333333334,33.15666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Advertising campaign services,16,14,1,15.0,18.75,4,35.41666666666667,52.25,45.5,0.08333333333333334,33.12833333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Services related to water pollution,16,14,1,15.0,18.75,3,35.41666666666667,52.25,45.5,0.08333333333333334,33.12833333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Furniture *Office furniture,17,7,1,15.0,41.17647058823529,4,39.0,18.416666666666668,87.58333333333333,0.08333333333333334,33.053333333333335,DATA_NATIVE_COHORT
Canada federal,Other,*Hotel rooms,20,7,1,15.0,30.0,4,47.66666666666667,18.416666666666668,72.08333333333333,0.08333333333333334,33.03666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Banquet and catering services,18,5,1,15.0,44.44444444444444,4,42.583333333333336,11.5,91.08333333333334,0.08333333333333334,33.03166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Grounds-maintenance equipment,15,15,1,15.0,20.0,4,31.333333333333336,55.91666666666667,46.916666666666664,0.08333333333333334,33.03000000000001,DATA_NATIVE_COHORT
United Kingdom,Other,Police equipment,21,9,1,15.0,23.809523809523807,4,49.333333333333336,26.333333333333332,57.41666666666667,0.08333333333333334,32.98833333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Economic analysis,14,10,1,15.0,42.857142857142854,4,26.083333333333332,31.916666666666664,89.75,0.08333333333333334,32.82,DATA_NATIVE_COHORT
United Kingdom,Other,Pension services,20,17,1,15.0,5.0,3,47.66666666666667,61.16666666666667,8.833333333333334,0.08333333333333334,32.76666666666668,DATA_NATIVE_COHORT
United Kingdom,Other,Health training services,21,12,1,15.0,14.285714285714285,4,49.333333333333336,42.833333333333336,32.33333333333333,0.08333333333333334,32.763333333333335,DATA_NATIVE_COHORT
United Kingdom,Other,Machine tools,18,15,1,15.0,11.11111111111111,3,42.583333333333336,55.91666666666667,25.333333333333336,0.08333333333333334,32.745000000000005,DATA_NATIVE_COHORT
Ireland,Other,Wood.,14,11,1,15.0,35.714285714285715,4,26.083333333333332,37.666666666666664,80.91666666666667,0.08333333333333334,32.725,DATA_NATIVE_COHORT
Canada federal,Other,*Laboratory filtering equipment and supplies,17,5,1,15.0,52.94117647058824,4,39.0,11.5,95.5,0.08333333333333334,32.68,DATA_NATIVE_COHORT
Ireland,Other,Forestry services.,20,5,1,15.0,35.0,4,47.66666666666667,11.5,80.0,0.08333333333333334,32.663333333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Environmental laboratory services,18,6,1,15.0,38.88888888888889,4,42.583333333333336,14.583333333333334,84.58333333333333,0.08333333333333334,32.663333333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Earth moving machinery,23,2,1,15.0,34.78260869565217,4,54.0,3.5000000000000004,79.83333333333333,0.08333333333333334,32.580000000000005,DATA_NATIVE_COHORT
Ireland,Other,Design consultancy services.,15,12,1,15.0,26.666666666666668,4,31.333333333333336,42.833333333333336,63.24999999999999,0.08333333333333334,32.568333333333335,DATA_NATIVE_COHORT
Canada federal,Other,*Fixed wing aircraft maintenance and repair services,16,6,1,15.0,56.25,4,35.41666666666667,14.583333333333334,96.66666666666667,0.08333333333333334,32.54500000000001,DATA_NATIVE_COHORT
United Kingdom,Other,Repair and maintenance services of mechanical building installations,17,16,1,15.0,11.76470588235294,4,39.0,58.833333333333336,26.166666666666664,0.08333333333333334,32.506666666666675,DATA_NATIVE_COHORT
Ireland,Other,Marketing services.,17,13,1,15.0,17.647058823529413,4,39.0,48.083333333333336,41.5,0.08333333333333334,32.47166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Natural gas,19,14,1,15.0,10.526315789473683,4,45.33333333333333,52.25,23.75,0.08333333333333334,32.38666666666667,DATA_NATIVE_COHORT
Ireland,Other,Fuels.,19,14,1,15.0,10.526315789473683,2,45.33333333333333,52.25,23.75,0.08333333333333334,32.38666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Clinical-waste collection services,19,14,1,15.0,10.526315789473683,4,45.33333333333333,52.25,23.75,0.08333333333333334,32.38666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Vessel repair services,21,3,1,15.0,38.095238095238095,4,49.333333333333336,5.75,83.58333333333333,0.08333333333333334,32.34666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Laundering services,22,6,1,15.0,27.27272727272727,4,52.0,14.583333333333334,65.0,0.08333333333333334,32.15166666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Building and Facility Construction and Maintenance Services,37,1,1,15.0,21.62162162162162,4,70.58333333333333,0.0,52.666666666666664,0.08333333333333334,32.086666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Repair and maintenance services of generators,15,14,1,15.0,20.0,4,31.333333333333336,52.25,46.916666666666664,0.08333333333333334,32.07666666666667,DATA_NATIVE_COHORT
Ireland,Other,Road transport services.,16,13,1,15.0,18.75,4,35.41666666666667,48.083333333333336,45.5,0.08333333333333334,32.045,DATA_NATIVE_COHORT
United Kingdom,Other,Analysis services,19,17,1,15.0,5.263157894736842,3,45.33333333333333,61.16666666666667,8.916666666666668,0.08333333333333334,32.035000000000004,DATA_NATIVE_COHORT
United Kingdom,Other,Site-development work,19,17,1,15.0,5.263157894736842,4,45.33333333333333,61.16666666666667,8.916666666666668,0.08333333333333334,32.035000000000004,DATA_NATIVE_COHORT
Canada federal,Other,*Environmental Services,30,1,1,15.0,26.666666666666668,4,64.16666666666667,0.0,63.24999999999999,0.08333333333333334,31.938333333333333,DATA_NATIVE_COHORT
United Kingdom,Other,Orthotic services,14,12,1,15.0,28.57142857142857,4,26.083333333333332,42.833333333333336,68.66666666666667,0.08333333333333334,31.863333333333333,DATA_NATIVE_COHORT
Ireland,Other,Winter-maintenance vehicles.,14,12,1,15.0,28.57142857142857,4,26.083333333333332,42.833333333333336,68.66666666666667,0.08333333333333334,31.863333333333333,DATA_NATIVE_COHORT
Ireland,Other,Fire-extinguisher powder.,13,11,1,15.0,38.46153846153847,4,21.5,37.666666666666664,84.0,0.08333333333333334,31.81333333333333,DATA_NATIVE_COHORT
Ireland,Other,Fire doors.,20,8,1,15.0,25.0,4,47.66666666666667,21.916666666666668,59.66666666666667,0.08333333333333334,31.71166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,"Services furnished by business, professional and specialist organisations",21,17,1,15.0,0.0,3,49.333333333333336,61.16666666666667,0.0,0.08333333333333334,31.710000000000004,DATA_NATIVE_COHORT
Ireland,Other,Construction-related services.,16,9,1,15.0,31.25,4,35.41666666666667,26.333333333333332,74.25,0.08333333333333334,31.565,DATA_NATIVE_COHORT
Canada federal,Other,*Naval architecture *Marine engineering,18,1,1,15.0,88.88888888888889,2,42.583333333333336,0.0,99.41666666666666,0.08333333333333334,31.54166666666666,DATA_NATIVE_COHORT
Canada federal,Other,*Highway and road construction services,22,5,1,15.0,27.27272727272727,4,52.0,11.5,65.0,0.08333333333333334,31.35,DATA_NATIVE_COHORT
Canada federal,Other,*ADP Software Maintenance - Other than Microcomputer,19,1,1,15.0,47.368421052631575,4,45.33333333333333,0.0,93.33333333333333,0.08333333333333334,31.326666666666664,DATA_NATIVE_COHORT
United Kingdom,Other,Lasers,26,13,1,15.0,0.0,3,58.75,48.083333333333336,0.0,0.08333333333333334,31.32166666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Marine survey services,20,11,1,15.0,15.0,4,47.66666666666667,37.666666666666664,34.25,0.08333333333333334,31.231666666666666,DATA_NATIVE_COHORT
Canada federal,Other,*Military services and national defense,22,7,1,15.0,22.727272727272727,4,52.0,18.416666666666668,54.333333333333336,0.08333333333333334,31.228333333333335,DATA_NATIVE_COHORT
United Kingdom,Other,Construction work for buildings relating to education and research,22,15,1,15.0,0.0,3,52.0,55.91666666666667,0.0,0.08333333333333334,31.198333333333334,DATA_NATIVE_COHORT
United Kingdom,Other,Risk or hazard assessment other than for construction,14,14,1,15.0,21.428571428571427,4,26.083333333333332,52.25,51.24999999999999,0.08333333333333334,31.176666666666662,DATA_NATIVE_COHORT
Ireland,Other,Tractors.,17,12,1,15.0,17.647058823529413,4,39.0,42.833333333333336,41.5,0.08333333333333334,31.106666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Security equipment,17,12,1,15.0,17.647058823529413,4,39.0,42.833333333333336,41.5,0.08333333333333334,31.106666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Financial leasing services,15,13,1,15.0,20.0,4,31.333333333333336,48.083333333333336,46.916666666666664,0.08333333333333334,30.993333333333336,DATA_NATIVE_COHORT
Canada federal,Other,*Specialized public building construction services,26,6,1,15.0,19.230769230769234,4,58.75,14.583333333333334,46.33333333333333,0.08333333333333334,30.951666666666664,DATA_NATIVE_COHORT
Canada federal,Other,*Garbage collection or destruction or processing or disposal,21,7,1,15.0,23.809523809523807,4,49.333333333333336,18.416666666666668,57.41666666666667,0.08333333333333334,30.930000000000003,DATA_NATIVE_COHORT
Ireland,Other,"Repair, maintenance and associated services of vehicles and related equipment.",19,11,1,15.0,15.789473684210526,4,45.33333333333333,37.666666666666664,36.5,0.08333333333333334,30.889999999999997,DATA_NATIVE_COHORT
United Kingdom,Other,Surveying services,16,15,1,15.0,12.5,4,35.41666666666667,55.91666666666667,27.416666666666668,0.08333333333333334,30.826666666666668,DATA_NATIVE_COHORT
United Kingdom,Other,Insurance and pension services,16,15,1,15.0,12.5,4,35.41666666666667,55.91666666666667,27.416666666666668,0.08333333333333334,30.826666666666668,DATA_NATIVE_COHORT
Canada federal,Other,*Electronic and communication measuring and testing instruments,20,7,1,15.0,25.0,3,47.66666666666667,18.416666666666668,59.66666666666667,0.08333333333333334,30.801666666666673,DATA_NATIVE_COHORT
United Kingdom,Other,Probation services,29,1,1,15.0,24.137931034482758,3,63.16666666666667,0.0,58.416666666666664,0.08333333333333334,30.74833333333333,DATA_NATIVE_COHORT
Ireland,Other,Telecommunications network.,15,9,1,15.0,33.33333333333333,4,31.333333333333336,26.333333333333332,76.75,0.08333333333333334,30.708333333333332,DATA_NATIVE_COHORT
Canada federal,Other,*Document destruction services,16,12,1,15.0,18.75,4,35.41666666666667,42.833333333333336,45.5,0.08333333333333334,30.680000000000003,DATA_NATIVE_COHORT
Ireland,Other,Trees.,25,8,1,15.0,16.0,4,57.08333333333333,21.916666666666668,37.0,0.08333333333333334,30.645,DATA_NATIVE_COHORT
United Kingdom,Other,"Electricity, heating, solar and nuclear energy",18,16,1,15.0,5.555555555555555,4,42.583333333333336,58.833333333333336,9.416666666666666,0.08333333333333334,30.638333333333335,DATA_NATIVE_COHORT
Canada federal,Other,*Electrical switches and accessories,16,5,1,15.0,43.75,4,35.41666666666667,11.5,90.41666666666667,0.08333333333333334,30.618333333333336,DATA_NATIVE_COHORT
Canada federal,Other,*Air pollution monitoring or measurement services,23,6,1,15.0,21.73913043478261,4,54.0,14.583333333333334,52.83333333333333,0.08333333333333334,30.601666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Aircraft,23,6,1,15.0,21.73913043478261,4,54.0,14.583333333333334,52.83333333333333,0.08333333333333334,30.601666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Information services,14,11,1,15.0,28.57142857142857,4,26.083333333333332,37.666666666666664,68.66666666666667,0.08333333333333334,30.52,DATA_NATIVE_COHORT
Canada federal,Other,*Cooling equipment and parts and accessories,16,3,1,15.0,62.5,4,35.41666666666667,5.75,98.08333333333333,0.08333333333333334,30.503333333333334,DATA_NATIVE_COHORT
Ireland,Other,Marine equipment.,27,11,1,15.0,3.7037037037037033,3,60.333333333333336,37.666666666666664,7.583333333333334,0.08333333333333334,30.485,DATA_NATIVE_COHORT
United Kingdom,Other,"Hotel, restaurant and retail trade services",19,17,1,15.0,0.0,3,45.33333333333333,61.16666666666667,0.0,0.08333333333333334,30.430000000000003,DATA_NATIVE_COHORT
Canada federal,Other,*Hardware,17,4,1,15.0,41.17647058823529,3,39.0,8.166666666666666,87.58333333333333,0.08333333333333334,30.388333333333332,DATA_NATIVE_COHORT
Canada federal,Other,*Exterior grounds maintenance,17,4,1,15.0,41.17647058823529,4,39.0,8.166666666666666,87.58333333333333,0.08333333333333334,30.388333333333332,DATA_NATIVE_COHORT
Ireland,Other,Payroll management services.,12,11,1,15.0,41.66666666666667,4,14.499999999999998,37.666666666666664,88.25,0.08333333333333334,30.338333333333335,DATA_NATIVE_COHORT
Ireland,Other,Electronic equipment.,12,11,1,15.0,41.66666666666667,4,14.499999999999998,37.666666666666664,88.25,0.08333333333333334,30.338333333333335,DATA_NATIVE_COHORT
United Kingdom,Other,Retail trade services,24,13,1,15.0,0.0,3,55.25,48.083333333333336,0.0,0.08333333333333334,30.201666666666664,DATA_NATIVE_COHORT
Canada federal,Other,*Telecommunications - Satellite Services,22,1,1,15.0,31.818181818181817,3,52.0,0.0,75.16666666666667,0.08333333333333334,30.19,DATA_NATIVE_COHORT
France,Other,"Services,Fournitures",18,18,1,15.0,0.0,2,42.583333333333336,63.33333333333333,0.0,0.08333333333333334,30.113333333333333,DATA_NATIVE_COHORT
Ireland,Other,Engineering design services.,14,13,1,15.0,21.428571428571427,3,26.083333333333332,48.083333333333336,51.24999999999999,0.08333333333333334,30.09333333333333,DATA_NATIVE_COHORT
United Kingdom,Other,Post and courier services,14,13,1,15.0,21.428571428571427,3,26.083333333333332,48.083333333333336,51.24999999999999,0.08333333333333334,30.09333333333333,DATA_NATIVE_COHORT
Ireland,Other,Technical support services.,14,13,1,15.0,21.428571428571427,4,26.083333333333332,48.083333333333336,51.24999999999999,0.08333333333333334,30.09333333333333,DATA_NATIVE_COHORT
